Program,Sex_code,Entrance_Exam_Score,HS_GPA,risk_label,Entrance_Exam_Tier,HS_Performance_Tier,Strand_Program_Match,First_Gen_Student,Has_Scholarship,Financial_Stress,Gap_Years,Private_HS,Has_HS_Honors,Age_At_Enrollment,Age_Group,Distance_KM,Distance_Bucket,Program_Risk_Index,Municipality_Risk_Index
BSIT,F,114,87.2,0,0,1,1,0,0,5,0,0,1,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,106,87,0,0,1,2,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,115,78.2,0,0,2,2,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,101,88.3,0,0,1,1,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,119,86,0,0,1,2,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,123,87.6,0,0,1,-1,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,100,95.8,0,0,0,-1,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,117,98.3,0,0,0,-1,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,55,74,0,2,2,2,1,1,5,0,1,0,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,89,78.9,0,0,2,2,1,0,6,0,0,0,20,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,111,85.4,0,0,1,1,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,111,84.6,0,0,1,2,1,0,6,0,0,0,20,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,125,81.3,0,0,1,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,82,81,1,0,1,-1,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,110,88.5,0,0,1,-1,0,1,4,0,1,1,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,133,90.7,0,0,0,2,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,103,94,0,0,0,-1,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,99,80.8,0,0,1,2,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,124,91.8,0,0,0,1,1,0,6,0,0,1,19,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,109,93.9,0,0,0,2,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,73,71.1,0,1,2,1,1,0,6,0,1,0,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,109,94.1,0,0,0,1,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,71,73.8,1,1,2,2,1,0,6,0,1,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,116,95.6,0,0,0,1,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,130,83.7,0,0,1,2,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,120,90.7,0,0,0,2,1,0,6,0,0,1,20,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,114,97.2,0,0,0,2,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,80,84,1,0,1,-1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,105,92.1,0,0,0,2,0,0,5,0,0,1,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,114,83.8,0,0,1,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,116,81.5,0,0,1,1,1,0,6,0,1,0,19,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,109,77.7,0,0,2,2,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,115,79,0,0,2,-1,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,118,86.7,0,0,1,2,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,117,95.3,0,0,0,2,0,0,5,0,0,1,20,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,120,93.3,0,0,0,1,0,0,5,0,1,1,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,109,85.73,0,0,1,1,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,77,77.1,0,1,2,2,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,90,69.6,0,0,2,-1,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,117,87.7,0,0,1,2,1,0,6,0,1,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,112,83.2,0,0,1,1,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,121,90.8,0,0,0,2,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,120,90.7,0,0,0,1,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,125,91.3,0,0,0,2,0,1,4,0,1,1,19,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,105,85.73,0,0,1,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,89,69.1,0,0,2,1,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,121,93.6,0,0,0,2,0,0,5,0,0,1,16,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,116,84.3,0,0,1,1,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,111,79.7,0,0,2,2,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,85,94.2,0,0,0,2,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,127,84.6,0,0,1,1,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,132,92.3,0,0,0,2,1,1,5,0,1,1,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,120,97.3,0,0,0,1,0,0,5,0,0,1,19,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,132,85.2,0,0,1,2,0,1,4,0,0,0,16,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,117,91.8,0,0,0,1,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,109,89.8,0,0,1,1,1,1,5,0,0,1,19,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,102,91,0,0,0,1,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,110,89.8,0,0,1,-1,0,0,5,0,1,1,16,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,71,74.2,1,1,2,-1,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,124,93.4,0,0,0,2,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,107,85.6,0,0,1,1,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.05,0.5
BSIT,F,117,82.9,0,0,1,-1,1,0,6,0,1,0,17,traditional,82.19663955,very_far,0.05,0.5
BSIT,M,109,90.8,0,0,0,-1,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.05,0.5
BSHM,F,104,92.4,0,0,0,0,0,1,4,0,0,1,20,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,110,87.6,0,0,1,1,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,82,76,0,0,2,1,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,116,93.5,0,0,0,1,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,116,80,0,0,1,1,0,1,4,0,0,0,20,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,139,83.7,0,0,1,1,0,0,5,0,1,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,99,86.2,0,0,1,1,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,120,78.4,0,0,2,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,123,89.3,0,0,1,1,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,81,70.8,0,0,2,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,87,80,0,0,1,0,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,122,87.8,0,0,1,1,0,0,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,75,80,0,1,1,1,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,120,93.9,0,0,0,1,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,111,92.6,0,0,0,0,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,119,85.3,0,0,1,0,1,1,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,110,81.8,0,0,1,1,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,111.56,85.5,0,0,1,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,135,82,0,0,1,1,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,137,92.5,0,0,0,0,0,1,4,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,131,80.2,0,0,1,1,0,1,4,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,110,87.7,0,0,1,1,0,0,5,0,1,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,117,84.6,0,0,1,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,114,89.3,0,0,1,1,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,136,82.7,0,0,1,1,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,106,85.2,0,0,1,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,117,84.1,0,0,1,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,111,94,0,0,0,0,1,0,6,0,1,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,95,95.5,0,0,0,0,0,0,5,0,0,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,111,86.6,0,0,1,0,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,150,81.2,0,0,1,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,109,87.7,0,0,1,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,127,80.8,0,0,1,1,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,66,78,0,1,2,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,110,91.1,0,0,0,0,0,1,4,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,125,95.3,0,0,0,0,0,1,4,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,129,88.7,0,0,1,0,1,1,5,0,0,1,21,adult,82.19663955,very_far,0.033333333,0.5
BSHM,F,128,91.9,0,0,0,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,126,88.8,0,0,1,1,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,125,85,0,0,1,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,104,86.1,0,0,1,0,0,0,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,97,80,0,0,1,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,128,89.2,0,0,1,1,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,123,85.9,0,0,1,1,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,118,89.5,0,0,1,1,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,115,86.5,0,0,1,0,1,1,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,112,91.8,0,0,0,0,1,0,6,0,0,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,94,82.8,0,0,1,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,114,81.3,0,0,1,0,1,1,5,0,1,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,112,92.8,0,0,0,1,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,125,84.3,0,0,1,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,136,87.3,0,0,1,0,0,1,4,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,113,80.4,0,0,1,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,127,95.7,0,0,0,1,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,140,86.1,0,0,1,1,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,136,88.8,0,0,1,0,1,1,5,0,1,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,123,85.1,0,0,1,1,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,133,90.5,0,0,0,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,128,80.4,0,0,1,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,133,86.2,0,0,1,1,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,112,84.5,0,0,1,1,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,116,88.7,0,0,1,1,0,1,4,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,123,84.7,0,0,1,1,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,60,73.5,0,2,2,1,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,146,82.4,0,0,1,0,0,1,4,0,1,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,107,86.6,0,0,1,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,119,85.3,0,0,1,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,110,84.7,0,0,1,0,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,119,85.73,0,0,1,1,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,120,88.4,0,0,1,1,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,128,93,0,0,0,1,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,125,89.8,0,0,1,0,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,90,82.3,0,0,1,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,117,87.1,0,0,1,1,1,1,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,105,72.2,1,0,2,0,1,0,6,0,1,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,68,75.8,0,1,2,1,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,104,91.8,0,0,0,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,123,93.1,0,0,0,1,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,121,92,0,0,0,0,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,103,90,0,0,0,1,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,79,85.73,0,1,1,1,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,108,94.8,0,0,0,1,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,96,79,0,0,2,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,121,95,0,0,0,1,1,0,6,0,1,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,72,77.4,0,1,2,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,92,71.2,0,0,2,1,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,81,75.8,0,0,2,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,134,84.7,0,0,1,1,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,85,87.5,0,0,1,1,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,113,78.9,0,0,2,1,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,99,75.1,1,0,2,1,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,131,93.7,0,0,0,0,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,55,80.3,0,2,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,97,84.6,0,0,1,1,0,1,4,0,1,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,127,98,0,0,0,1,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,112,84.4,0,0,1,1,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,57,75.8,0,2,2,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,119,82.2,0,0,1,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,132,89.2,0,0,1,1,0,0,5,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,118,90.7,0,0,0,1,0,0,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,119,89.5,0,0,1,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,80,83.3,0,0,1,1,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,128,82,0,0,1,1,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,121,92.9,0,0,0,1,0,0,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,114,91.1,0,0,0,1,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,98,83.7,0,0,1,0,0,0,5,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,98,81.6,0,0,1,0,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,113,82.5,0,0,1,1,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,118,84.3,0,0,1,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,98,93.2,0,0,0,1,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,86,76.7,0,0,2,0,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,103,87.5,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,114,82.7,0,0,1,1,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,113,87.3,0,0,1,0,1,1,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,131,84.7,0,0,1,1,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,65,76.5,0,1,2,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,122,89.7,0,0,1,1,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,114,85.7,0,0,1,0,0,0,5,0,1,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,126,85.5,0,0,1,1,0,0,5,0,1,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,109,91.3,0,0,0,1,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSFI,F,59,69.5,0,2,2,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,89,81.2,0,0,1,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,121,87.5,0,0,1,1,0,0,5,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,130,95.3,0,0,0,1,1,0,6,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,114,88.2,0,0,1,0,1,0,6,0,1,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,119,84,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,133,85.1,0,0,1,0,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,100,98,0,0,0,1,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,107,95.7,0,0,0,0,1,0,6,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,92,80.7,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,98,94.9,0,0,0,1,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,116,84.4,0,0,1,0,1,0,6,0,1,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,97,74.7,0,0,2,0,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,106,88.8,0,0,1,0,1,1,5,0,0,1,20,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,107,87.5,0,0,1,0,1,0,6,0,1,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,55,78,0,2,2,0,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,107,88.4,0,0,1,0,1,1,5,0,0,0,20,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,143,87.8,0,0,1,0,1,0,6,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,127,87.3,0,0,1,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,130,87.9,0,0,1,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,80,84,0,0,1,0,0,1,4,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,55,76.9,0,2,2,0,0,0,5,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,122,85,0,0,1,0,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,116,90.8,0,0,0,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,113,86.2,0,0,1,0,0,0,5,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,61,69.5,1,2,2,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,70,67.9,1,1,2,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,115,94.8,0,0,0,0,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,123,84.4,0,0,1,0,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,119,94,0,0,0,0,0,1,4,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,95,69.5,0,0,2,0,0,0,5,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,121,84.8,0,0,1,0,0,0,5,0,1,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,122,92.3,0,0,0,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,122,90.4,0,0,0,1,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,116,94.8,0,0,0,0,1,1,5,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,118,86.7,0,0,1,0,0,0,5,0,1,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,132,93,0,0,0,0,0,0,5,0,1,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,122,85,0,0,1,0,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,116,87,0,0,1,0,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,106,91.9,0,0,0,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,132,91.8,0,0,0,0,0,1,4,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,104,84.7,0,0,1,0,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,101,86.9,0,0,1,0,0,1,4,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,80,79.9,0,0,2,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,106,85,0,0,1,0,1,0,6,0,1,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,83,79,1,0,2,1,1,1,5,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,91,75.5,0,0,2,0,1,1,5,0,1,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,139,93.3,0,0,0,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,134,87.7,0,0,1,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,133,88.7,0,0,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,142,92.7,0,0,0,0,0,1,4,0,1,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,116,92.4,0,0,0,0,0,0,5,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,111,86.8,0,0,1,0,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,124,87.3,0,0,1,0,1,0,6,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
